"ProductName","Provenance","StorageType","Entity","Attribute","DataType","LinkedTo","Property"
"ICMS","icms","RDBMS-Postgres-Django","web_openindividuallicenceapplication","section2","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_constabulary","id","int4--integer","web_userimportcertificate","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_process","ima_id","int4--integer","data_migration_updaterequest","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_section5authority","importer_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplication","last_update_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exporterapprovalrequest","approvalrequest_ptr_id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_accessrequest","closed_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","django_admin_log","action_time","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_commoditytype","id","int4--integer","web_commoditygroup","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_outwardprocessingtradeapplication","fq_further_authorisation","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_template_countries","country_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_commoditytype","type_code","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryinfo","completed_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_outwardprocessingtradeapplication","fq_past_beneficiary","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplicationcertificate","ca_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_user","last_login","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication","cover_letter_text","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplicationtype","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_section5clause","updated_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication","process_ptr_id","int4--integer","web_outwardprocessingtradeapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","guardian_groupobjectpermission","permission_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_template","id","int4--integer","web_importapplicationtype","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_commoditygroup","id","int4--integer","data_migration_silapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_textilesapplication","commodity_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_exporter","id","int4--integer","web_exporteruserobjectpermission","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_commoditygroup","id","int4--integer","web_commoditygroup_commodities","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silsupplementaryreportfirearmsectionlegacy","is_manual","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silapplication","fa_goods_certs_xml","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_variationrequest","when_varied","date--date","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_sillegacygoods","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_firearmsauthority","address_entry_type","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_outwardprocessingtradeapplication","fq_employment_decreased","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_outwardprocessingtradeapplication","teg_total_value","numeric--numeric","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_section5authority","id","int4--integer","web_silapplication_verified_section5","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_furtherinformationrequest","response_detail","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silapplication","additional_comments","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silapplication","importapplication_ptr_id","int4--integer","web_silapplication_user_section5","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_template","end_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplicationtype","id","int4--integer","web_importapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_sigltransmission","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplication","imad_id","int4--integer","data_migration_derogationsapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_office","legacy_id","int4--integer","data_migration_section5authorityoffice","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplication","created_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_oilsupplementaryinfo","no_report_reason","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplicationtype","type","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_commoditytype","type_code","varchar--character varying","data_migration_commodity","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_firearmsact","updated_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_firearmsauthority","end_date","date--date","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_openindividuallicenceapplication","commodities_xml","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_actquantity","firearmsauthority_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_certificateofmanufactureapplication","product_name","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_dflsupplementaryinfo","no_report_reason","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_user","id","int4--integer","web_withdrawapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","django_content_type","id","int4--integer","guardian_groupobjectpermission","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_dflchecklist","certificate_attached","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_checklistfirearmsoilapplication","authority_required","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_outwardprocessingtradeapplication","importapplication_ptr_id","int4--integer","web_outwardprocessingtradeapplication_teg_commodities","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplicationtype","exp_cert_upload_flag","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_textilesapplication","category_commodity_group_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_productlegislation","gb_legislation","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importergroupobjectpermission","content_object_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_textileschecklist","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_file","id","int4--integer","web_casedocumentreference","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_certificateofgoodmanufacturingpracticeapplication","auditor_accredited","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silsupplementaryreportfirearmsection1","is_manual","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplicationtype","chief_category_prefix","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_countrytranslation","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_certificateofgoodmanufacturingpracticeapplication","manufacturer_postcode","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_process","id","int4--integer","web_importapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_oilsupplementaryreportfirearm","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_importcontact","last_name","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_approvalrequest","response","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_commodity","id","int4--integer","data_migration_optcpcommodity","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsectionlegacy","goods_certificate_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_filecombined","filename","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_section5clause","created_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplicationtype","multiple_commodities_flag","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_obsoletecalibregroup","legacy_id","int4--integer","data_migration_obsoletecalibre","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplication","submit_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_woodquotachecklist","response_preparation","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_certificateofgoodmanufacturingpracticeapplicb619","gmp_certificate_issued","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silgoodssection5","is_active","bool--boolean","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_productlegislation","is_biocidal_claim","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importcontact","country_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_country","id","int4--integer","web_exportapplication_countries","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_filecombined","path","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_file","created_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_clausequantity","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplication","decision","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_user","security_answer","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_derogationsapplication_supporting_documents","derogationsapplication_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_openindividuallicenceapplication","know_bought_from","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silapplication","importapplication_ptr_id","int4--integer","web_silgoodssection582other","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_certificateofgoodmanufacturingpracticeapplicb619","manufacturer_address","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silapplication_verified_certificates","firearmsauthority_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_cfsproducttype","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importcontact","dealer","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silgoodssection582other","id","int4--integer","web_silsupplementaryreportfirearmsection582other","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplication","decision","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_cfsschedule","legislation_xml","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_section5clause","updated_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplicationcertificate","revoke_email_sent","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_openindividuallicenceapplication_user_imported_certificates","openindividuallicenceapplication_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_cfsschedule","created_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_constabulary","id","int4--integer","web_dflapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_country","hmrc_code","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","django_celery_results_taskresult","date_created","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplication","variation_decision","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_user","id","int4--integer","web_task","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_section5clause","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_approvalrequest","status","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_textilesapplication","category_commodity_group_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","auth_permission","id","int4--integer","web_exportergroupobjectpermission","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_importeruserobjectpermission","permission_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_country","id","int4--integer","data_migration_importapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_casedocument","reference","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_exporter","id","int4--integer","web_exporter_offices","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silapplication","id","int4--integer","data_migration_silapplicationfirearmauthority","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_process","ima_id","int4--integer","data_migration_furtherinformationrequest","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplicationlicence","case_reference","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_firearmsauthority_files","firearmsauthority_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","django_celery_results_groupresult","date_created","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_dflsupplementaryreportfirearm","is_no_firearm","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silgoodssection582obsolete","original_chambering","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_accessrequest","agent_name","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_cfsschedule","updated_at","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_user","id","int4--integer","data_migration_updaterequest","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_textileschecklist","authorisation","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication","last_update_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_opttegcommodity","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_userimportcertificate","file_ptr_id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_variationrequest","reject_cancellation_reason","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_derogationsapplication","importapplication_ptr_id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication_further_information_requests","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_caseemail","closed_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silgoodssection582other","bore","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_user","id","int4--integer","web_phonenumber","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_cfsscheduleparagraph","ordinal","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplication","application_type_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_country","is_active","bool--boolean","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","auth_permission","id","int4--integer","web_importergroupobjectpermission","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_section5clause","updated_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_casedocument","licence_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_commoditygroupcommodity","commodity_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsection5","document_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplicationtype","unit_list_csv","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_outwardprocessingtradeapplication","teg_origin_country_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silsupplementaryreportfirearmsection582obsolete","document_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_commoditytype","type","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_mailshot","retracted_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_commoditygroup_commodities","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_importer","is_active","bool--boolean","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_task","process_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silusersection5","file_ptr_id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplication_further_information_requests","furtherinformationrequest_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_dflsupplementaryreportfirearm","is_no_firearm","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplication_further_information_requests","exportapplication_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_importapplication","imad_id","int4--integer","data_migration_priorsurveillanceapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_caseemail","to","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_certificateofgoodmanufacturingpracticeapplication","responsible_person_address_entry_type","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_commodity","start_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplication_variation_requests","exportapplication_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_textileschecklist","case_update","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_country","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_updaterequest","closed_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","django_celery_results_taskresult","status","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplicationtype","name","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_templatecountry","country_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication","agent_office_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplicationtype","allow_multiple_products","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_approvalrequest","response_by_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_country","id","int4--integer","data_migration_exportcertificatecasedocumentreferencedata","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_silgoodssection582obsolete","centrefire","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplicationtype","origin_country_group_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importer","comments","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_updaterequest","request_detail","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_country","id","int4--integer","data_migration_templatecountry","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_optchecklist","imad_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_accessrequest","approval_xml","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_priorsurveillanceapplication","commodity_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_certificateapplicationtemplate","created","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_cfsschedule","created_at","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_cfsschedule","accordance_with_standards","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_dflapplication","importapplication_ptr_id","int4--integer","web_dflapplication_goods_certificates","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_office","importer_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","web_personalemail","is_primary","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silgoodssection1","description","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silsection","import_application_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_textileschecklist","validity_period_correct","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silgoodssection582other","rimfire","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_exportapplicationtype","id","int4--integer","web_exportapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_commoditygroup","id","int4--integer","data_migration_importapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_section5authority","id","int4--integer","web_section5authority_files","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_firearmsauthority","id","int4--integer","data_migration_actquantity","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_constabulary","id","int4--integer","data_migration_dflapplication","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_accessrequest","process_ptr_id","int4--integer","web_importeraccessrequest","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_obsoletecalibre","calibre_group_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silgoodssection582obsolete","import_application_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exporter","registered_number","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_mailshot","published_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_template","template_type","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication","process_ptr_id","int4--integer","web_importapplication_case_emails","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_variationrequest","what_varied","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_process","finished","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_silgoodssection582obsolete","obsolete_calibre","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_file","created_datetime","timestamptz--timestamp with time zone","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_personalemail","portal_notifications","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_section5clause","legacy_code","varchar--character varying","data_migration_silgoodssection5","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_priorsurveillanceapplication_supporting_documents","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_template","country_translation_set_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_countrygroup","id","int4--integer","NONE","PRIMARY KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_casereference","year","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_woodquotaapplication","export_certs_xml","text--text","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_productlegislation","id","int4--integer","web_cfsschedule_legislations","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","web_importapplication","process_ptr_id","int4--integer","web_importapplication_case_notes","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_silgoodssection582other","muzzle_loading","bool--boolean","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_constabulary","email","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","auth_group","id","int4--integer","web_importergroupobjectpermission","FOREIGN KEY"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_woodquotaapplication","goods_qty","numeric--numeric","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_firearmsauthority","certificate_type","varchar--character varying","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_accessrequest","importer_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","django_content_type","model","varchar--character varying","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exporter","main_exporter_id","int4--integer","NONE","OPTIONAL"
"ICMS","icms","RDBMS-Postgres-Django","web_section5authority_linked_offices","office_id","int4--integer","NONE","UNIQUE"
"ICMS","icms","RDBMS-Postgres-Django","data_migration_exportapplication","application_type_id","int4--integer","NONE","OPTIONAL"
